ID,Start Time,End Time,# Observations
355,2019-08-14 10:56:54,2020-02-09 05:50:01,77
356,2019-08-16 17:23:54,2020-02-12 17:23:53,77
357,2019-08-19 10:56:57,2020-02-15 05:50:43,77
358,2019-08-22 17:24:43,2020-02-18 17:24:42,77
359,2019-08-24 10:56:53,2020-02-21 05:50:00,77
360,2019-08-26 10:46:59,2020-02-21 05:50:00,76
361,2019-08-28 17:23:54,2020-02-25 10:56:48,77
362,2019-08-29 10:56:55,2020-02-27 05:50:42,77
363,2019-08-31 10:46:55,2020-02-27 05:50:42,76
364,2019-09-03 17:24:44,2020-03-03 10:46:52,77
365,2019-09-05 10:46:57,2020-03-04 05:50:01,77
366,2019-09-06 05:50:03,2020-03-04 05:50:01,76
367,2019-09-09 17:23:55,2020-03-07 17:23:52,76
368,2019-09-10 10:46:53,2020-03-10 05:50:42,76
369,2019-09-12 05:50:44,2020-03-10 05:50:42,75
370,2019-09-15 17:24:44,2020-03-13 17:24:42,75
371,2019-09-18 10:56:50,2020-03-16 10:56:49,75
372,2019-09-21 17:23:56,2020-03-21 10:56:47,76
373,2019-09-24 05:50:46,2020-03-23 10:46:52,76
374,2019-09-27 17:24:45,2020-03-26 10:56:49,77
375,2019-09-30 10:46:56,2020-03-28 10:46:50,77
376,2019-10-03 17:23:56,2020-04-02 10:46:52,78
377,2019-10-06 05:50:45,2020-04-03 05:50:43,78
378,2019-10-09 17:24:45,2020-04-07 10:46:52,79
379,2019-10-10 10:46:57,2020-04-07 10:46:52,78
380,2019-10-13 10:56:54,2020-04-10 10:56:49,78
381,2019-10-15 17:23:56,2020-04-12 17:23:53,78
382,2019-10-18 05:50:45,2020-04-15 10:56:47,78
383,2019-10-21 17:24:45,2020-04-20 10:56:52,79
384,2019-10-23 10:56:54,2020-04-22 10:46:49,79
385,2019-10-24 05:50:04,2020-04-22 10:46:49,78
386,2019-10-27 17:23:56,2020-04-25 10:56:46,79
387,2019-10-28 10:56:52,2020-04-27 10:46:57,79
388,2019-10-30 05:50:45,2020-04-27 10:46:57,78
389,2019-11-02 17:24:45,2020-04-30 17:24:43,78
390,2019-11-05 05:50:04,2020-05-03 05:50:02,78
391,2019-11-08 17:23:56,2020-05-07 10:46:58,79
392,2019-11-09 10:46:57,2020-05-09 05:50:44,79
393,2019-11-11 05:50:46,2020-05-09 05:50:44,78
394,2019-11-14 17:24:45,2020-05-12 17:24:44,78
395,2019-11-17 05:50:03,2020-05-15 10:56:50,78
396,2019-11-20 17:23:56,2020-05-20 10:56:57,79
397,2019-11-22 10:56:52,2020-05-21 05:50:44,79
398,2019-11-23 05:50:46,2020-05-21 05:50:44,78
399,2019-11-26 17:24:45,2020-05-25 10:56:52,79
400,2019-11-27 10:56:47,2020-05-27 10:47:00,79
401,2019-11-29 10:46:54,2020-05-27 10:47:00,78
402,2019-12-02 17:23:55,2020-06-01 10:46:56,79
403,2019-12-04 10:46:48,2020-06-02 05:50:43,79
404,2019-12-05 05:50:44,2020-06-02 05:50:43,78
405,2019-12-08 17:24:44,2020-06-06 10:47:01,79
406,2019-12-09 10:46:51,2020-06-08 05:50:04,79
407,2019-12-11 05:50:03,2020-06-08 05:50:04,78
408,2019-12-14 17:23:55,2020-06-10 17:33:01,78
409,2019-12-17 05:50:44,2020-06-14 05:50:47,78
410,2019-12-20 17:24:44,2020-06-19 10:56:57,79
411,2019-12-23 05:50:03,2020-06-21 10:46:57,79
412,2019-12-26 17:23:54,2020-06-24 10:56:54,80
413,2019-12-27 10:56:46,2020-06-26 10:47:00,80
414,2019-12-29 05:50:44,2020-06-26 10:47:00,79
415,2020-01-01 17:24:43,2020-06-29 17:24:47,79
416,2020-01-04 05:50:02,2020-07-02 05:49:55,79
417,2020-01-07 17:23:54,2020-07-05 17:24:09,79
418,2020-01-10 05:50:44,2020-07-09 10:56:55,79
419,2020-01-13 17:24:43,2020-07-11 17:24:47,79
420,2020-01-16 10:56:45,2020-07-14 05:50:07,79
421,2020-01-19 17:23:53,2020-07-19 10:56:56,80
422,2020-01-21 10:56:45,2020-07-21 10:46:56,80
423,2020-01-23 10:46:48,2020-07-21 10:46:56,79
424,2020-01-25 17:24:42,2020-07-24 10:56:53,80
425,2020-01-26 10:56:44,2020-07-26 10:47:00,80
426,2020-01-28 10:46:47,2020-07-26 10:47:00,79
427,2020-01-31 17:23:53,2020-07-31 10:46:57,80
428,2020-02-03 05:50:42,2020-08-01 05:50:50,80
429,2020-02-06 17:24:42,2020-08-05 10:47:00,81
430,2020-02-07 10:46:46,2020-08-05 10:47:00,80
431,2020-02-09 05:50:01,2020-08-08 10:56:57,80
432,2020-02-12 17:23:53,2020-08-10 17:24:11,80
433,2020-02-15 05:50:43,2020-08-13 10:56:54,80
434,2020-02-18 17:24:42,2020-08-18 10:56:57,81
435,2020-02-21 05:50:00,2020-08-20 10:46:58,81
436,2020-02-24 17:23:52,2020-08-23 10:56:55,82
437,2020-02-25 10:56:48,2020-08-25 05:50:51,82
438,2020-02-27 05:50:42,2020-08-25 05:50:51,81
439,2020-03-01 17:24:42,2020-08-30 10:46:58,82
440,2020-03-03 10:46:52,2020-08-31 05:50:09,82
441,2020-03-04 05:50:01,2020-08-31 05:50:09,81
442,2020-03-07 17:23:52,2020-09-03 17:24:09,81
443,2020-03-10 05:50:42,2020-09-07 10:56:55,81
444,2020-03-13 17:24:42,2020-09-09 17:24:51,81
445,2020-03-16 10:56:49,2020-09-12 10:56:53,81
446,2020-03-19 17:23:53,2020-09-17 10:56:56,82
447,2020-03-21 10:56:47,2020-09-19 10:46:56,82
448,2020-03-23 10:46:52,2020-09-19 10:46:56,81
449,2020-03-25 17:24:42,2020-09-22 10:56:53,82
450,2020-03-26 10:56:49,2020-09-24 10:47:00,82
451,2020-03-28 10:46:50,2020-09-24 10:47:00,81
452,2020-03-31 17:23:53,2020-09-29 10:46:57,82
453,2020-04-02 10:46:52,2020-09-30 05:50:52,82
454,2020-04-03 05:50:43,2020-09-30 05:50:52,81
455,2020-04-06 17:24:42,2020-10-04 10:47:00,82
456,2020-04-07 10:46:52,2020-10-06 05:50:10,82
457,2020-04-10 10:56:49,2020-10-06 05:50:10,81
458,2020-04-12 17:23:53,2020-10-09 17:24:10,81
459,2020-04-15 10:56:47,2020-10-12 05:50:52,81
460,2020-04-18 17:24:43,2020-10-17 10:56:57,82
461,2020-04-20 10:56:52,2020-10-19 10:46:58,82
462,2020-04-22 10:46:49,2020-10-19 10:46:58,81
463,2020-04-24 17:23:54,2020-10-21 17:24:10,81
