ID,Start Time,End Time,# Observations
235,2018-11-24 17:33:11,2019-05-24 17:24:14,88
236,2018-11-28 05:50:11,2019-05-27 05:50:15,88
237,2018-12-01 17:25:03,2019-05-27 05:50:15,87
238,2018-12-01 17:25:03,2019-05-30 17:25:03,88
239,2018-12-04 05:49:21,2019-06-02 05:49:33,88
240,2018-12-07 17:24:14,2019-06-02 05:49:33,87
241,2018-12-07 17:24:14,2019-06-05 17:24:15,88
242,2018-12-13 17:25:02,2019-06-08 05:50:14,87
243,2018-12-17 10:56:32,2019-06-14 05:49:33,88
244,2018-12-17 10:56:32,2019-06-14 05:49:33,88
245,2018-12-19 17:24:13,2019-06-19 05:57:51,89
246,2018-12-22 10:56:36,2019-06-20 10:56:49,88
247,2018-12-25 17:25:02,2019-06-20 10:56:49,87
248,2018-12-25 17:25:02,2019-06-23 17:25:05,88
249,2018-12-28 05:49:20,2019-06-26 05:49:33,88
250,2018-12-31 17:24:13,2019-06-26 05:49:33,87
251,2018-12-31 17:24:13,2019-06-29 17:24:16,88
252,2019-01-03 05:50:10,2019-07-02 05:50:16,88
253,2019-01-06 17:25:02,2019-07-02 05:50:16,87
254,2019-01-06 17:25:02,2019-07-05 17:25:05,88
255,2019-01-09 05:49:20,2019-07-08 05:49:34,88
256,2019-01-12 17:24:12,2019-07-08 05:49:34,87
257,2019-01-12 17:24:12,2019-07-11 17:24:17,88
258,2019-01-15 05:50:10,2019-07-14 05:50:14,88
259,2019-01-18 17:25:01,2019-07-14 05:50:14,87
260,2019-01-18 17:25:01,2019-07-19 05:58:34,89
261,2019-01-21 10:56:41,2019-07-20 10:56:50,88
262,2019-01-24 17:24:12,2019-07-20 10:56:50,87
263,2019-01-24 17:24:12,2019-07-23 17:24:17,88
264,2019-01-27 05:50:15,2019-07-26 05:50:17,88
265,2019-01-30 17:25:01,2019-07-26 05:50:17,87
266,2019-01-30 17:25:01,2019-07-29 17:25:07,88
267,2019-02-02 05:49:33,2019-08-01 05:49:36,89
268,2019-02-05 17:24:12,2019-08-01 05:49:36,88
269,2019-02-05 17:24:12,2019-08-04 17:24:18,89
270,2019-02-08 05:50:15,2019-08-07 05:50:19,90
271,2019-02-11 17:25:00,2019-08-07 05:50:19,89
272,2019-02-11 17:25:00,2019-08-10 17:25:08,90
273,2019-02-15 10:56:37,2019-08-14 10:56:44,90
274,2019-02-15 10:56:37,2019-08-14 10:56:44,90
275,2019-02-17 17:24:11,2019-08-18 05:57:55,91
276,2019-02-20 10:56:40,2019-08-19 10:56:47,90
277,2019-02-23 17:25:00,2019-08-19 10:56:47,89
278,2019-02-23 17:25:00,2019-08-22 17:25:08,90
279,2019-02-26 05:49:33,2019-08-25 05:49:37,90
280,2019-03-01 17:24:11,2019-08-28 17:24:19,90
281,2019-03-04 05:50:15,2019-08-31 05:50:20,90
282,2019-03-07 17:25:00,2019-08-31 05:50:20,89
283,2019-03-07 17:25:00,2019-09-03 17:25:09,90
284,2019-03-10 05:49:33,2019-09-06 05:49:38,90
285,2019-03-13 17:24:11,2019-09-06 05:49:38,89
286,2019-03-13 17:24:11,2019-09-09 17:24:20,90
287,2019-03-17 11:02:13,2019-09-13 10:56:39,90
288,2019-03-17 11:02:13,2019-09-13 10:56:39,90
289,2019-03-19 17:25:00,2019-09-17 05:58:37,91
290,2019-03-22 11:01:23,2019-09-18 10:56:40,90
291,2019-03-25 17:24:11,2019-09-18 10:56:40,89
292,2019-03-25 17:24:11,2019-09-21 17:24:21,90
293,2019-03-28 05:50:15,2019-09-24 05:50:21,90
294,2019-03-31 17:25:01,2019-09-24 05:50:21,89
295,2019-03-31 17:25:01,2019-09-27 17:25:10,90
296,2019-04-03 05:49:33,2019-09-30 05:49:39,90
297,2019-04-06 17:24:12,2019-09-30 05:49:39,89
298,2019-04-06 17:24:12,2019-10-03 17:24:21,90
299,2019-04-09 05:50:15,2019-10-06 05:50:20,90
300,2019-04-12 17:25:01,2019-10-06 05:50:20,89
301,2019-04-12 17:25:01,2019-10-09 17:25:10,90
