ID,Start Time,End Time,# Observations
316,2019-11-08 17:23:56,2020-05-06 17:23:54,78
317,2019-11-11 05:50:46,2020-05-09 05:50:44,78
318,2019-11-14 17:24:45,2020-05-09 05:50:44,77
319,2019-11-14 17:24:45,2020-05-12 17:24:44,78
320,2019-11-17 05:50:03,2020-05-15 10:56:50,78
321,2019-11-20 17:23:56,2020-05-18 17:23:55,78
322,2019-11-23 05:50:46,2020-05-21 05:50:44,78
323,2019-11-26 17:24:45,2020-05-24 17:24:45,78
324,2019-11-29 10:46:54,2020-05-27 10:47:00,78
325,2019-12-02 17:23:55,2020-05-30 17:23:56,78
326,2019-12-05 05:50:44,2020-06-02 05:50:43,78
327,2019-12-08 17:24:44,2020-06-02 05:50:43,77
328,2019-12-08 17:24:44,2020-06-05 17:24:45,78
329,2019-12-11 05:50:03,2020-06-08 05:50:04,78
330,2019-12-14 17:23:55,2020-06-10 17:33:01,78
331,2019-12-17 05:50:44,2020-06-14 05:50:47,78
332,2019-12-20 17:24:44,2020-06-17 17:24:46,78
333,2019-12-23 05:50:03,2020-06-21 10:46:57,79
334,2019-12-26 17:23:54,2020-06-22 17:33:03,79
335,2019-12-26 17:23:54,2020-06-24 10:56:54,80
336,2019-12-29 05:50:44,2020-06-26 10:47:00,79
337,2020-01-01 17:24:43,2020-06-26 10:47:00,78
338,2020-01-01 17:24:43,2020-06-29 17:24:47,79
339,2020-01-04 05:50:02,2020-07-02 05:49:55,79
340,2020-01-07 17:23:54,2020-07-02 05:49:55,78
341,2020-01-07 17:23:54,2020-07-05 17:24:09,79
342,2020-01-10 05:50:44,2020-07-09 10:56:55,79
343,2020-01-13 17:24:43,2020-07-11 17:24:47,79
344,2020-01-16 10:56:45,2020-07-14 05:50:07,79
345,2020-01-19 17:23:53,2020-07-17 17:24:09,79
346,2020-01-23 10:46:48,2020-07-21 10:46:56,79
347,2020-01-25 17:24:42,2020-07-21 10:46:56,78
348,2020-01-25 17:24:42,2020-07-23 17:24:48,79
349,2020-01-28 10:46:47,2020-07-26 10:47:00,79
350,2020-01-31 17:23:53,2020-07-26 10:47:00,78
351,2020-01-31 17:23:53,2020-07-29 17:24:10,79
352,2020-02-03 05:50:42,2020-08-01 05:50:50,80
353,2020-02-06 17:24:42,2020-08-04 17:24:49,80
354,2020-02-09 05:50:01,2020-08-08 10:56:57,80
355,2020-02-12 17:23:53,2020-08-10 17:24:11,80
356,2020-02-15 05:50:43,2020-08-13 10:56:54,80
357,2020-02-18 17:24:42,2020-08-16 17:24:50,80
358,2020-02-21 05:50:00,2020-08-20 10:46:58,81
359,2020-02-24 17:23:52,2020-08-20 10:46:58,80
360,2020-02-24 17:23:52,2020-08-23 10:56:55,82
361,2020-02-27 05:50:42,2020-08-25 05:50:51,81
362,2020-03-01 17:24:42,2020-08-25 05:50:51,80
363,2020-03-01 17:24:42,2020-08-28 17:24:50,81
364,2020-03-04 05:50:01,2020-08-31 05:50:09,81
365,2020-03-07 17:23:52,2020-08-31 05:50:09,80
366,2020-03-07 17:23:52,2020-09-03 17:24:09,81
367,2020-03-10 05:50:42,2020-09-07 10:56:55,81
368,2020-03-13 17:24:42,2020-09-07 10:56:55,80
369,2020-03-13 17:24:42,2020-09-09 17:24:51,81
370,2020-03-16 10:56:49,2020-09-12 10:56:53,81
371,2020-03-19 17:23:53,2020-09-15 17:24:10,81
372,2020-03-23 10:46:52,2020-09-19 10:46:56,81
373,2020-03-25 17:24:42,2020-09-21 17:24:51,81
374,2020-03-28 10:46:50,2020-09-24 10:47:00,81
375,2020-03-31 17:23:53,2020-09-27 17:24:10,81
376,2020-04-03 05:50:43,2020-09-30 05:50:52,81
377,2020-04-06 17:24:42,2020-10-03 17:24:51,81
378,2020-04-10 10:56:49,2020-10-06 05:50:10,81
379,2020-04-10 10:56:49,2020-10-06 05:50:10,81
380,2020-04-12 17:23:53,2020-10-09 17:24:10,81
381,2020-04-15 10:56:47,2020-10-12 05:50:52,81
